# histogram parameters
#\ dx = 10.0
#\ dy = 0.04
#\ nx = 19
#\ ny = 40
#\ xmin = 0.0
#\ ymin = -0.02
# averaged kinematics results
# averaged kinematic varibles used as input to calculate the averaged
# kinematics: Ei, omega, th_e, pf
#
# variables with _mc attached are from histograms not calculated
# alpha is the spectatror (neutron) alpha
#\ xb = th_nq
#\ yb = pm
# current header line:
i_b,i_x,i_y,xb,yb,Ei,kf,th_e,omega,Q2_calc,q_lab,Ep_calc,pf,pm_mc,pm,En_calc,beta_cm,gamma_cm,PfPar_q,PfPerp_q,theta_pq,theta_pq_calc,PfPar_cm,th_pq_cm,th_nq_mc,th_nq_calc,cos_phi,sin_phi,alpha_c,nx,ny,cont,kin,crs0,crs12,ratio,
341,5,16,45.0,0.6,21999.987,18337.982,8.479,3662.004,8818868.408,4714.779,4416.02,4315.192,600.16,612.527,1121.594,0.851,1.907,4292.336,443.544,5.678,5.9,1015.237,23.6,45.384,46.396,-0.913,0.014,0.744,19,40,0.4707,thrq48,0.00741085038,0.00639364775,0.86274147,
362,5,17,45.0,0.64,21999.958,18301.51,8.541,3698.448,8930001.794,4754.842,4431.058,4330.58,639.791,650.896,1143.0,0.853,1.916,4304.957,470.392,6.037,6.236,1006.262,25.054,45.425,46.277,-0.906,0.017,0.738,19,40,0.4786,thrq48,0.00535312714,0.004531004,0.846421897,
383,5,18,45.0,0.68,22000.002,18255.081,8.607,3744.921,9045723.429,4803.14,4454.554,4354.618,679.792,690.447,1165.977,0.855,1.926,4325.934,498.991,6.391,6.58,999.746,26.525,45.509,46.278,-0.905,0.009,0.733,19,40,0.4302,thrq48,0.00379593112,0.00314940116,0.829678178,
404,5,19,45.0,0.72,21999.969,18219.076,8.66,3780.893,9139949.168,4840.982,4466.896,4367.242,719.671,729.645,1189.608,0.856,1.933,4335.435,526.123,6.743,6.919,990.887,27.967,45.457,46.143,-0.898,0.007,0.728,19,40,0.3657,thrq48,0.00270067458,0.00218342291,0.80847317,
425,5,20,45.0,0.76,22000.002,18178.869,8.715,3821.133,9234424.899,4882.159,4482.923,4383.634,759.584,768.487,1213.819,0.857,1.941,4348.604,553.075,7.092,7.248,983.305,29.356,45.444,46.029,-0.893,0.014,0.724,19,40,0.3238,thrq48,0.00190719275,0.00149393454,0.783315957,
446,5,21,45.0,0.8,21999.952,18142.801,8.751,3857.151,9293566.634,4916.419,4493.993,4394.954,798.942,807.318,1238.768,0.858,1.944,4356.324,581.425,7.455,7.602,976.585,30.768,45.543,46.071,-0.886,0.003,0.722,19,40,0.27,thrq48,0.00135277188,0.0010314075,0.762440085,
467,5,22,45.0,0.84,22000.023,18104.664,8.791,3895.359,9358633.233,4953.025,4506.43,4407.67,839.035,846.33,1264.539,0.858,1.949,4365.387,609.061,7.816,7.943,969.733,32.132,45.581,46.026,-0.886,0.007,0.72,19,40,0.2199,thrq48,0.000948165602,0.000704016653,0.742503881,
488,5,23,45.0,0.88,22000.015,18063.866,8.83,3936.15,9419768.832,4991.297,4520.286,4421.836,879.16,886.07,1291.473,0.859,1.952,4375.672,637.28,8.166,8.286,963.422,33.484,45.58,45.99,-0.88,0.002,0.719,19,40,0.1721,thrq48,0.000651120034,0.000471951702,0.724830568,
509,5,24,45.0,0.92,21999.96,18022.943,8.861,3977.016,9464871.657,5028.074,4533.793,4435.643,919.08,925.493,1318.833,0.859,1.954,4385.369,665.933,8.524,8.635,958.066,34.802,45.644,46.017,-0.875,0.011,0.72,19,40,0.13,thrq48,0.000445982965,0.000316294667,0.709207952,
530,5,25,45.0,0.96,21999.998,17979.3,8.893,4020.699,9510620.554,5067.212,4549.391,4451.585,959.017,965.092,1346.917,0.859,1.956,4397.077,694.493,8.871,8.975,953.186,36.077,45.682,46.023,-0.874,0.017,0.72,19,40,0.097,thrq48,0.000300859014,0.000211279374,0.702253759,
551,5,26,45.0,1.0,22000.002,17937.09,8.915,4062.912,9535101.912,5103.171,4562.361,4464.839,999.002,1005.502,1376.161,0.859,1.955,4405.702,724.273,9.226,9.336,948.568,37.363,45.736,46.08,-0.87,0.016,0.722,19,40,0.06983,thrq48,0.000199696573,0.000141194614,0.707045734,
572,5,27,45.0,1.04,21999.975,17895.584,8.932,4104.391,9548608.098,5137.571,4574.336,4477.075,1039.058,1045.519,1405.665,0.859,1.954,4413.148,753.871,9.587,9.694,944.222,38.604,45.812,46.141,-0.862,0.026,0.725,19,40,0.05126,thrq48,0.000131042078,9.56222066e-05,0.729706109,
593,5,28,45.0,1.08,22000.023,17856.716,8.954,4143.307,9574570.287,5171.224,4584.103,4487.053,1078.681,1084.392,1434.813,0.859,1.954,4418.615,780.695,9.927,10.02,938.294,39.762,45.762,46.049,-0.86,0.02,0.726,19,40,0.03572,thrq48,8.52925587e-05,6.55938638e-05,0.769045591,
614,5,29,45.0,1.12,21999.996,17810.6,8.974,4189.396,9592903.041,5209.985,4600.215,4503.513,1118.607,1123.756,1464.79,0.859,1.953,4430.219,809.192,10.266,10.351,934.734,40.882,45.795,46.061,-0.859,0.018,0.729,19,40,0.02427,thrq48,5.41065456e-05,4.56347407e-05,0.843423665,
635,5,30,45.0,1.16,22000.006,17769.369,8.978,4230.637,9579071.287,5241.885,4609.928,4513.433,1158.698,1164.554,1496.319,0.858,1.95,4434.688,839.416,10.625,10.718,930.609,42.051,45.843,46.121,-0.854,0.037,0.733,19,40,0.01631,thrq48,3.32757481e-05,3.26342451e-05,0.980721593,
656,5,31,45.0,1.2,21999.987,17749.529,8.982,4250.458,9576361.907,5257.638,4603.465,4506.832,1192.893,1198.138,1522.603,0.858,1.948,4423.922,860.496,10.921,11.007,921.665,43.034,45.651,45.906,-0.841,0.083,0.733,19,40,0.005807,thrq48,2.17156685e-05,2.50314552e-05,1.15269101,
677,5,32,45.0,1.24,22000.004,17759.666,8.84,4240.337,9283285.935,5221.47,4550.324,4452.538,1234.673,1252.355,1565.624,0.854,1.921,4358.968,908.011,11.488,11.767,910.611,44.918,45.855,46.472,-0.821,0.283,0.748,19,40,0.000647,thrq48,1.16843448e-05,2.01080256e-05,1.72093737,
698,5,33,45.0,1.28,22000.0,17736.549,8.925,4263.451,9448049.543,5255.955,4537.522,4439.454,1278.629,1296.974,1601.539,0.856,1.935,4342.852,921.079,11.69,11.974,886.451,46.097,44.63,45.249,-0.791,0.432,0.733,19,40,0.0003783,thrq48,5.47849595e-06,1.4855018e-05,2.711514,
719,5,34,45.0,1.32,22000.0,17775.66,8.852,4224.34,9316757.962,5211.699,4473.25,4373.741,1315.818,1327.92,1626.701,0.854,1.924,4271.932,938.194,12.185,12.387,866.094,47.288,44.519,44.952,-0.707,0.603,0.731,19,40,0.0002836,thrq48,3.37398001e-06,1.270757e-05,3.76634431,
740,5,35,45.0,1.36,21999.998,17738.852,8.796,4261.147,9179195.878,5228.438,4462.515,4362.761,1362.619,1385.749,1674.241,0.852,1.91,4250.787,982.089,12.623,13.009,857.168,48.886,44.415,45.13,-0.717,0.641,0.741,19,40,0.0002483,thrq48,1.21730227e-06,1.01924934e-05,8.37301731,
761,5,36,45.0,1.4,21999.998,17751.318,8.552,4248.68,8684413.724,5170.657,4424.047,4323.406,1390.489,1417.054,1700.243,0.844,1.866,4198.643,1031.131,13.388,13.798,864.874,50.011,45.987,46.69,-0.674,0.709,0.775,19,40,0.0001135,thrq48,8.11925815e-07,8.82985842e-06,10.8752031,
782,5,37,45.0,1.44,21999.998,17686.504,8.858,4313.494,9281419.711,5280.876,4467.755,4368.121,1440.798,1442.309,1721.349,0.853,1.918,4250.041,1008.779,13.321,13.352,839.723,50.226,44.283,44.38,-0.685,0.702,0.735,19,40,4.937e-05,thrq48,3.63390825e-07,7.85156135e-06,21.6063824,
803,5,38,45.0,1.48,21999.996,17593.674,8.838,4406.322,9190795.47,5348.502,4513.717,4415.12,1483.027,1497.933,1768.216,0.851,1.907,4286.804,1056.693,13.605,13.847,846.098,51.316,44.406,44.865,-0.729,0.671,0.752,19,40,3.363e-05,thrq48,1.90287494e-07,6.03049466e-06,31.6914921,
824,5,39,45.0,1.52,22000.0,17675.631,8.669,4324.369,8885958.295,5252.25,4414.279,4313.41,1518.98,1518.532,1785.7,0.847,1.882,4177.8,1073.078,14.403,14.405,824.826,52.452,44.905,44.963,-0.514,0.846,0.757,19,40,1.292e-05,thrq48,2.63720978e-07,5.82033181e-06,22.0700378,
845,5,40,45.0,1.56,22000.0,17698.298,8.621,4301.702,8797787.136,5225.173,4367.809,4265.841,1555.3,1546.453,1809.503,0.846,1.875,4125.061,1086.864,14.899,14.761,807.061,53.404,44.829,44.653,-0.67,0.725,0.755,19,40,8.107e-06,thrq48,2.78286961e-07,5.49455399e-06,19.7442017,
27,6,1,55.0,0.0,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
48,6,2,55.0,0.04,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
69,6,3,55.0,0.08,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
90,6,4,55.0,0.12,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
111,6,5,55.0,0.16,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
132,6,6,55.0,0.2,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
153,6,7,55.0,0.24,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
174,6,8,55.0,0.28,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
195,6,9,55.0,0.32,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
216,6,10,55.0,0.36,22000.0,18579.891,7.848,3420.109,7657653.53,4399.409,4294.163,4190.404,376.794,346.885,1001.555,0.831,1.796,4181.693,270.053,4.182,3.695,1103.613,13.75,54.228,51.124,-0.99,-0.054,0.834,19,40,0.006417,thrq48,0.108698189,0.0875463113,0.805407286,
237,6,11,55.0,0.4,22000.002,18548.576,7.853,3451.426,7653301.64,4423.306,4306.641,4203.189,408.543,398.021,1020.395,0.83,1.795,4190.759,323.021,4.565,4.408,1103.18,16.321,55.065,54.249,-0.977,-0.104,0.839,19,40,0.05398,thrq48,0.0629297569,0.0561131984,0.891679883,
258,6,12,55.0,0.44,22000.002,18511.936,7.866,3488.066,7664672.555,4453.232,4321.076,4217.978,441.414,451.918,1042.6,0.83,1.794,4201.262,375.155,4.931,5.103,1100.966,18.817,55.298,56.113,-0.967,0.022,0.841,19,40,0.2027,thrq48,0.0399202891,0.0405700766,1.01627707,
279,6,13,55.0,0.48,22000.002,18469.257,7.941,3530.745,7792328.119,4500.943,4344.591,4242.065,481.344,494.527,1061.763,0.833,1.805,4222.343,408.582,5.313,5.527,1092.72,20.501,54.78,55.711,-0.955,-0.004,0.834,19,40,0.3881,thrq48,0.0273506418,0.0284666102,1.04080224,
300,6,14,55.0,0.52,21999.99,18434.723,7.987,3565.268,7868622.969,4536.492,4360.033,4257.879,520.532,534.267,1080.845,0.834,1.811,4234.974,441.053,5.725,5.946,1086.163,22.1,54.757,55.642,-0.947,-0.007,0.829,19,40,0.4718,thrq48,0.0199456457,0.0217638891,1.09115994,
321,6,15,55.0,0.56,22000.011,18391.466,8.029,3608.545,7932941.506,4577.613,4383.433,4281.837,560.673,573.416,1100.723,0.835,1.816,4255.478,474.379,6.158,6.361,1083.398,23.647,55.069,55.821,-0.939,0.012,0.829,19,40,0.6071,thrq48,0.0146726612,0.0168236848,1.14660072,
342,6,16,55.0,0.6,21999.99,18356.068,8.065,3643.923,7989070.692,4611.642,4398.422,4297.18,600.185,611.642,1121.111,0.836,1.82,4267.34,505.532,6.573,6.756,1078.132,25.122,55.108,55.742,-0.932,0.017,0.827,19,40,0.7039,thrq48,0.0108990846,0.0127942171,1.17387998,
363,6,17,55.0,0.64,22000.013,18317.577,8.092,3682.436,8024184.623,4645.914,4414.403,4313.537,639.7,652.024,1143.643,0.836,1.822,4279.672,539.446,6.991,7.184,1074.368,26.661,55.205,55.827,-0.927,0.011,0.827,19,40,0.6751,thrq48,0.00800410286,0.00976196211,1.21961975,
384,6,18,55.0,0.68,21999.971,18281.464,8.114,3718.508,8052272.474,4677.561,4428.158,4327.613,679.728,690.418,1165.959,0.836,1.823,4289.75,571.209,7.416,7.585,1070.419,28.086,55.31,55.826,-0.923,0.013,0.828,19,40,0.7013,thrq48,0.00593890436,0.00733945426,1.23582625,
405,6,19,55.0,0.72,22000.0,18239.494,8.144,3760.506,8093149.652,4715.353,4446.777,4346.662,719.756,729.207,1189.339,0.837,1.826,4304.692,602.578,7.82,7.969,1066.838,29.459,55.289,55.725,-0.919,0.018,0.829,19,40,0.6162,thrq48,0.00432288554,0.00553385913,1.28013086,
426,6,20,55.0,0.76,22000.055,18203.253,8.157,3796.803,8103105.432,4745.399,4458.492,4358.646,759.237,768.647,1213.92,0.837,1.825,4312.155,634.915,8.23,8.376,1062.862,30.853,55.283,55.692,-0.915,0.015,0.831,19,40,0.5653,thrq48,0.00315156137,0.00418670662,1.32845473,
447,6,21,55.0,0.8,21999.987,18165.819,8.164,3834.167,8101281.3,4775.157,4470.7,4371.133,799.583,807.792,1239.077,0.836,1.824,4319.9,667.285,8.653,8.781,1059.727,32.198,55.348,55.696,-0.916,0.012,0.834,19,40,0.4842,thrq48,0.00229656557,0.00299505913,1.30414701,
468,6,22,55.0,0.84,21999.947,18125.834,8.169,3874.113,8092927.431,4806.421,4484.556,4385.304,839.425,847.268,1265.167,0.836,1.822,4329.075,700.002,9.063,9.185,1057.278,33.508,55.389,55.709,-0.914,0.009,0.838,19,40,0.4044,thrq48,0.00165267813,0.00237548328,1.43735385,
489,6,23,55.0,0.88,22000.086,18088.287,8.168,3911.798,8074642.968,4834.957,4495.508,4396.502,879.443,886.693,1291.901,0.835,1.82,4335.077,732.355,9.478,9.589,1054.234,34.787,55.401,55.684,-0.911,0.013,0.843,19,40,0.3364,thrq48,0.00118134613,0.00168973033,1.43034315,
510,6,24,55.0,0.92,22000.053,18046.015,8.166,3954.039,8050698.679,4866.736,4510.217,4411.542,919.505,926.345,1319.431,0.835,1.816,4344.669,765.219,9.885,9.989,1052.517,36.019,55.438,55.696,-0.913,0.017,0.849,19,40,0.2635,thrq48,0.000836120744,0.00122283504,1.46251011,
531,6,25,55.0,0.96,21999.975,18006.739,8.153,3993.237,8008179.589,4894.294,4521.586,4423.164,959.082,965.571,1347.261,0.834,1.812,4350.594,797.946,10.294,10.393,1050.726,37.214,55.488,55.73,-0.912,0.014,0.855,19,40,0.2031,thrq48,0.000590493786,0.000919317419,1.55686212,
552,6,26,55.0,1.0,21999.983,17966.288,8.15,4033.695,7984309.851,4924.937,4533.462,4435.305,998.936,1005.067,1375.843,0.833,1.809,4357.089,829.281,10.683,10.776,1047.351,38.372,55.375,55.599,-0.911,0.023,0.86,19,40,0.155,thrq48,0.00040623275,0.000611983764,1.50648558,
573,6,27,55.0,1.04,21999.971,17920.797,8.139,4079.174,7942416.498,4958.032,4549.77,4451.972,1038.931,1044.643,1405.014,0.833,1.806,4367.747,861.884,11.076,11.163,1046.39,39.477,55.386,55.594,-0.914,0.018,0.867,19,40,0.1139,thrq48,0.000277173647,0.000390344037,1.40830135,
594,6,28,55.0,1.08,21999.874,17878.016,8.126,4121.859,7898728.375,4988.832,4563.024,4465.516,1078.669,1083.904,1434.445,0.832,1.802,4375.215,893.489,11.461,11.542,1044.224,40.552,55.326,55.52,-0.913,0.013,0.874,19,40,0.08044,thrq48,0.000186231424,0.000247993739,1.33164287,
615,6,29,55.0,1.12,22000.099,17828.331,8.111,4171.768,7846468.13,5024.95,4582.716,4485.636,1118.735,1123.588,1464.662,0.831,1.797,4388.959,926.265,11.843,11.917,1044.332,41.571,55.35,55.526,-0.916,0.011,0.882,19,40,0.05588,thrq48,0.000122518148,0.000167427657,1.3665539,
636,6,30,55.0,1.16,21999.994,17780.767,8.098,4219.227,7801668.467,5059.994,4599.592,4502.876,1158.425,1163.174,1495.245,0.83,1.794,4399.853,957.698,12.206,12.28,1042.649,42.568,55.248,55.421,-0.917,0.007,0.889,19,40,0.03698,thrq48,7.83892101e-05,6.30816139e-05,0.804723203,
657,6,31,55.0,1.2,21999.983,17761.467,8.061,4238.516,7720985.335,5068.136,4593.074,4496.218,1192.438,1196.167,1521.052,0.829,1.788,4387.329,983.523,12.576,12.635,1036.941,43.486,55.161,55.309,-0.912,0.053,0.894,19,40,0.01301,thrq48,5.412459e-05,4.21546392e-05,0.778844476,
678,6,32,55.0,1.24,22000.002,17776.411,8.064,4223.591,7733648.787,5056.913,4541.032,4443.042,1234.644,1243.022,1558.168,0.829,1.789,4327.53,1006.531,12.971,13.094,1006.129,45.011,53.848,54.071,-0.885,0.199,0.882,19,40,0.0006864,thrq48,2.86632385e-05,2.87979474e-05,1.00469971,
699,6,33,55.0,1.28,22000.002,17665.909,8.13,4334.093,7812304.501,5157.196,4609.751,4513.253,1276.9,1295.014,1599.952,0.831,1.795,4390.861,1043.931,13.117,13.374,1009.74,45.954,53.3,53.718,-0.914,0.023,0.887,19,40,0.0002359,thrq48,1.27314188e-05,1.5307076e-05,1.20230711,
720,6,34,55.0,1.32,21999.998,17666.088,7.924,4333.91,7420962.358,5118.959,4573.191,4475.905,1321.053,1339.697,1636.329,0.824,1.767,4340.988,1090.664,13.857,14.104,1008.703,47.236,54.143,54.5,-0.917,0.182,0.914,19,40,9.618e-05,thrq48,7.54211442e-06,1.15295888e-05,1.52869451,
741,6,35,55.0,1.36,21999.996,17644.266,8.05,4355.73,7650558.122,5159.742,4569.326,4471.956,1359.705,1370.951,1662.014,0.828,1.784,4335.665,1095.628,14.029,14.182,984.73,48.051,52.792,53.051,-0.886,0.352,0.892,19,40,6.595e-05,thrq48,3.67768303e-06,9.57047996e-06,2.60231233,
762,6,36,55.0,1.4,22000.0,17413.275,8.156,4586.725,7748694.711,5365.328,4758.36,4664.937,1402.205,1421.53,1703.976,0.83,1.794,4522.336,1144.601,13.937,14.203,1025.708,48.136,53.216,53.629,-0.943,0.308,0.916,19,40,1.47e-05,thrq48,1.20087861e-06,5.56801206e-06,4.63661528,
783,6,37,55.0,1.44,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
804,6,38,55.0,1.48,22000.0,17695.208,8.148,4304.792,7858692.204,5137.113,4449.289,4349.232,1479.629,1453.949,1731.113,0.831,1.799,4203.896,1114.933,15.226,14.854,909.514,50.794,50.531,50.07,-0.818,0.575,0.849,19,40,3.498e-06,thrq48,5.7858847e-07,7.27400038e-06,12.5719757,
825,6,39,55.0,1.52,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
846,6,40,55.0,1.56,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
28,7,1,65.0,0.0,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
49,7,2,65.0,0.04,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
70,7,3,65.0,0.08,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
91,7,4,65.0,0.12,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
112,7,5,65.0,0.16,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
133,7,6,65.0,0.2,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
154,7,7,65.0,0.24,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
175,7,8,65.0,0.28,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
196,7,9,65.0,0.32,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
217,7,10,65.0,0.36,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
238,7,11,65.0,0.4,22000.0,18557.84,7.577,3442.16,7130236.268,4356.455,4301.448,4197.868,404.634,387.461,1016.322,0.819,1.744,4183.525,346.729,4.988,4.738,1150.306,16.774,64.444,63.492,-0.989,-0.054,0.898,19,40,0.0129,thrq48,0.0907654241,0.0947421715,1.04381347,
259,7,12,65.0,0.44,22000.004,18523.418,7.607,3476.585,7173220.952,4388.606,4311.258,4207.92,444.823,448.07,1040.937,0.82,1.747,4188.766,401.036,5.416,5.469,1141.986,19.35,63.327,63.512,-0.974,-0.017,0.895,19,40,0.0702,thrq48,0.0527433269,0.0641529933,1.21632433,
280,7,13,65.0,0.48,22000.002,18495.535,7.598,3504.467,7145812.774,4407.619,4321.917,4218.841,480.543,486.742,1058.16,0.819,1.744,4196.007,438.336,5.866,5.964,1142.727,20.986,63.916,64.231,-0.977,0.005,0.901,19,40,0.1716,thrq48,0.040378619,0.0643282011,1.59312534,
301,7,14,65.0,0.52,21999.99,18457.39,7.628,3542.601,7186811.161,4442.615,4342.613,4240.039,521.287,523.571,1075.598,0.82,1.747,4213.805,470.928,6.336,6.377,1140.922,22.429,63.961,64.086,-0.965,-0.016,0.901,19,40,0.3149,thrq48,0.0303555056,0.0531252138,1.75010145,
322,7,15,65.0,0.56,21999.992,18415.56,7.647,3584.433,7206713.816,4478.266,4363.073,4260.992,560.998,566.179,1096.97,0.82,1.748,4230.472,509.074,6.78,6.862,1139.549,24.072,63.82,64.045,-0.963,-0.027,0.904,19,40,0.3804,thrq48,0.0223615821,0.0435750373,1.94865632,
343,7,16,65.0,0.6,22000.0,18372.826,7.663,3627.174,7219540.419,4513.971,4383.696,4282.106,600.91,607.927,1119.088,0.82,1.748,4247.125,546.231,7.222,7.329,1138.525,25.63,63.701,63.963,-0.956,-0.005,0.907,19,40,0.4633,thrq48,0.0165379476,0.0344181284,2.08116078,
364,7,17,65.0,0.64,22000.021,18337.488,7.666,3662.533,7211931.712,4541.594,4397.56,4296.298,640.394,646.642,1140.583,0.82,1.747,4256.887,580.592,7.671,7.767,1136.917,27.052,63.656,63.878,-0.953,-0.014,0.911,19,40,0.5004,thrq48,0.0125933979,0.0277824122,2.20610929,
385,7,18,65.0,0.68,22000.023,18292.734,7.68,3707.289,7220785.714,4578.731,4420.451,4319.726,679.248,684.471,1162.448,0.82,1.748,4275.891,613.831,8.09,8.169,1136.942,28.364,63.561,63.74,-0.952,-0.009,0.915,19,40,0.4946,thrq48,0.0094775036,0.0219404977,2.31500816,
406,7,19,65.0,0.72,21999.975,18251.629,7.674,3748.346,7193254.728,4609.051,4437.146,4336.809,719.467,725.075,1186.81,0.82,1.745,4287.817,650.032,8.535,8.62,1136.781,29.762,63.52,63.702,-0.95,-0.003,0.921,19,40,0.4265,thrq48,0.0070720762,0.0156459138,2.21235085,
427,7,20,65.0,0.76,21999.996,18208.817,7.682,3791.18,7189876.215,4643.589,4455.304,4355.385,759.501,764.797,1211.486,0.819,1.745,4301.348,683.948,8.956,9.035,1134.92,31.075,63.255,63.417,-0.952,-0.006,0.925,19,40,0.3568,thrq48,0.00520270364,0.0120983133,2.32538962,
448,7,21,65.0,0.8,21999.968,18162.287,7.684,3837.681,7175138.764,4680.057,4476.975,4377.551,799.128,803.549,1236.316,0.819,1.743,4318.344,717.535,9.368,9.434,1135.018,32.3,63.111,63.247,-0.95,-0.022,0.931,19,40,0.2856,thrq48,0.00382787082,0.00831059087,2.17107391,
469,7,22,65.0,0.84,22000.006,18113.312,7.67,3886.694,7130850.07,4715.638,4499.416,4400.499,839.146,843.861,1262.888,0.818,1.74,4335.525,753.403,9.789,9.858,1136.9,33.532,63.095,63.228,-0.951,-0.006,0.94,19,40,0.2302,thrq48,0.00279955822,0.00528511917,1.88784039,
490,7,23,65.0,0.88,21999.998,18066.965,7.666,3933.033,7105623.253,4751.249,4519.669,4421.205,879.015,882.423,1288.974,0.818,1.738,4350.725,786.288,10.194,10.244,1136.517,34.677,62.905,63.006,-0.95,-0.017,0.946,19,40,0.1737,thrq48,0.0020319114,0.00324884173,1.59890914,
