# histogram parameters
#\ dx = 10.0
#\ dy = 0.04
#\ nx = 19
#\ ny = 40
#\ xmin = 0.0
#\ ymin = -0.02
# averaged kinematics results
# averaged kinematic varibles used as input to calculate the averaged
# kinematics: Ei, omega, th_e, pf
#
# variables with _mc attached are from histograms not calculated
# alpha is the spectatror (neutron) alpha
#\ xb = th_nq
#\ yb = pm
# current header line:
i_b,i_x,i_y,xb,yb,Ei,kf,th_e,omega,Q2_calc,q_lab,Ep_calc,pf,pm_mc,pm,En_calc,beta_cm,gamma_cm,PfPar_q,PfPerp_q,theta_pq,theta_pq_calc,PfPar_cm,th_pq_cm,th_nq_mc,th_nq_calc,cos_phi,sin_phi,alpha_c,nx,ny,cont,kin,crs0,crs12,ratio,
383,5,18,45.0,0.68,13999.989,10249.808,14.47,3750.18,9104397.386,4813.341,4461.681,4361.908,679.798,687.288,1164.109,0.856,1.932,4334.009,492.552,6.347,6.484,998.068,26.267,45.219,45.779,-0.906,0.007,0.729,19,40,0.3589,thrq48,0.000471150706,0.000458798546,0.973783016,
404,5,19,45.0,0.72,13999.982,10209.391,14.567,3790.591,9189741.021,4853.692,4478.51,4379.12,719.567,726.517,1187.691,0.857,1.938,4347.947,521.584,6.715,6.841,991.595,27.745,45.391,45.883,-0.907,0.018,0.726,19,40,0.305,thrq48,0.000309344585,0.000312208576,1.00925827,
425,5,20,45.0,0.76,14000.031,10167.789,14.677,3832.241,9289448.283,4896.48,4495.896,4396.9,759.23,765.539,1211.955,0.858,1.946,4362.541,548.598,7.054,7.167,984.115,29.138,45.351,45.776,-0.905,0.021,0.722,19,40,0.2559,thrq48,0.000200720606,0.000209475227,1.04361594,
446,5,21,45.0,0.8,14000.015,10128.54,14.763,3871.475,9362711.184,4934.676,4509.966,4411.286,799.097,804.785,1237.119,0.859,1.951,4373.417,576.772,7.411,7.513,977.371,30.546,45.411,45.781,-0.907,0.019,0.719,19,40,0.2137,thrq48,0.000130903514,0.000144096848,1.10078669,
467,5,22,45.0,0.84,13999.959,10087.51,14.84,3912.449,9420813.588,4972.733,4524.526,4426.17,839.213,844.826,1263.533,0.859,1.954,4384.443,606.338,7.774,7.874,971.686,31.964,45.516,45.866,-0.907,0.019,0.719,19,40,0.1679,thrq48,8.42712034e-05,0.000100493358,1.1924994,
488,5,23,45.0,0.88,13999.969,10049.181,14.918,3950.788,9483226.882,5009.186,4536.409,4438.317,879.119,883.903,1289.988,0.86,1.958,4392.861,633.583,8.121,8.207,964.75,33.294,45.494,45.791,-0.904,0.025,0.717,19,40,0.1302,thrq48,5.4247208e-05,7.08135631e-05,1.3053863,
509,5,24,45.0,0.92,13999.953,10003.613,14.992,3996.341,9533866.747,5050.209,4554.549,4456.856,918.895,923.452,1317.402,0.86,1.96,4407.284,662.881,8.471,8.553,960.635,34.607,45.603,45.876,-0.905,0.031,0.718,19,40,0.09518,thrq48,3.46134329e-05,5.0385428e-05,1.45566106,
530,5,25,45.0,0.96,13999.977,9961.225,15.061,4038.753,9580996.518,5088.469,4568.518,4471.13,958.967,963.594,1345.845,0.86,1.962,4417.341,691.448,8.814,8.896,955.051,35.904,45.592,45.854,-0.904,0.035,0.718,19,40,0.06857,thrq48,2.18193163e-05,3.60943777e-05,1.65423965,
551,5,26,45.0,1.0,13999.993,9916.348,15.121,4083.645,9613552.684,5127.349,4585.07,4488.041,998.875,1002.796,1374.185,0.86,1.962,4429.835,720.468,9.166,9.238,951.372,37.136,45.698,45.927,-0.902,0.032,0.72,19,40,0.04726,thrq48,1.38307978e-05,2.66800234e-05,1.92902994,
572,5,27,45.0,1.04,13999.965,9872.556,15.173,4127.409,9636564.036,5164.501,4599.736,4503.023,1038.713,1042.315,1403.283,0.86,1.962,4440.203,749.541,9.515,9.582,947.449,38.348,45.772,45.981,-0.902,0.033,0.723,19,40,0.0334,thrq48,8.76473314e-06,2.02878036e-05,2.31470871,
593,5,28,45.0,1.08,13999.981,9827.582,15.218,4172.399,9649730.376,5201.792,4614.875,4518.486,1078.513,1082.168,1433.134,0.86,1.96,4450.8,779.165,9.862,9.93,944.073,39.534,45.853,46.055,-0.907,0.032,0.726,19,40,0.02187,thrq48,5.52304255e-06,1.5491205e-05,2.80483174,
614,5,29,45.0,1.12,14000.012,9784.079,15.255,4215.934,9653580.056,5237.144,4628.082,4531.974,1118.444,1122.023,1463.462,0.86,1.958,4459.256,808.595,10.211,10.278,940.432,40.689,45.914,46.109,-0.906,0.038,0.73,19,40,0.01442,thrq48,3.50225696e-06,1.18826511e-05,3.39285541,
635,5,30,45.0,1.16,13999.981,9735.947,15.299,4264.034,9660777.091,5276.624,4645.436,4549.695,1158.382,1161.84,1494.208,0.859,1.956,4471.857,837.987,10.549,10.614,937.724,41.785,45.972,46.158,-0.908,0.036,0.734,19,40,0.009098,thrq48,2.22582162e-06,8.84310248e-06,3.97296095,
656,5,31,45.0,1.2,13999.97,9718.212,15.284,4281.758,9624253.925,5287.505,4636.164,4540.227,1192.434,1196.361,1521.204,0.859,1.951,4457.688,861.79,10.869,10.942,929.848,42.825,45.884,46.083,-0.902,0.102,0.736,19,40,0.003422,thrq48,1.54555903e-06,6.99918337e-06,4.52857733,
677,5,32,45.0,1.24,13999.998,9706.171,15.206,4293.827,9514670.197,5286.929,4607.662,4511.119,1234.975,1247.54,1561.775,0.857,1.94,4420.852,897.923,11.277,11.481,916.378,44.417,45.572,46.034,-0.867,0.212,0.74,19,40,0.0002429,thrq48,9.49133664e-07,4.98171767e-06,5.24869967,
698,5,33,45.0,1.28,14000.001,9607.108,15.306,4392.893,9541984.426,5370.241,4661.931,4566.535,1276.379,1303.185,1606.572,0.857,1.939,4468.556,940.879,11.474,11.89,920.237,45.635,45.387,46.219,-0.935,0.065,0.75,19,40,7.348e-05,thrq48,5.60255558e-07,2.89602826e-06,5.16912031,
719,5,34,45.0,1.32,13999.995,9614.932,15.124,4385.063,9325328.976,5343.604,4623.548,4527.344,1315.329,1340.669,1637.125,0.854,1.919,4421.506,973.205,12.028,12.413,912.021,46.859,45.805,46.545,-0.862,0.366,0.761,19,40,5.983e-05,thrq48,4.39524626e-07,2.55809641e-06,5.8201437,
740,5,35,45.0,1.36,14000.0,9611.972,15.314,4388.028,9556069.05,5367.575,4586.767,4489.775,1361.318,1388.925,1676.871,0.857,1.94,4381.851,978.499,12.154,12.588,875.526,48.179,43.953,44.789,-0.878,0.375,0.736,19,40,3.249e-05,thrq48,2.86341646e-07,1.89244042e-06,6.60902977,
761,5,36,45.0,1.4,14000.001,9669.473,14.809,4330.528,8993821.909,5267.57,4503.264,4404.434,1399.225,1420.209,1702.874,0.849,1.891,4283.696,1024.2,13.14,13.447,872.731,49.565,45.609,46.15,-0.847,0.466,0.765,19,40,2.115e-05,thrq48,3.00880345e-07,1.66050518e-06,5.51882219,
782,5,37,45.0,1.44,14000.0,9706.478,14.944,4293.522,9192357.194,5256.11,4440.513,4340.254,1433.714,1450.978,1728.619,0.852,1.91,4219.771,1015.549,13.216,13.532,833.646,50.618,43.869,44.419,-0.856,0.483,0.737,19,40,1.523e-05,thrq48,2.34416603e-07,1.48848505e-06,6.34974241,
803,5,38,45.0,1.48,14000.0,9312.25,15.436,4687.75,9404979.405,5601.783,4789.506,4696.702,1481.238,1504.584,1773.854,0.853,1.919,4567.761,1092.964,13.126,13.457,921.026,49.88,46.062,46.587,-0.889,0.458,0.787,19,40,4.147e-07,thrq48,1.45281547e-07,6.40074745e-07,4.40575409,
824,5,39,45.0,1.52,14000.0,9597.427,14.339,4402.573,8371335.114,5268.205,4478.623,4379.236,1523.354,1534.807,1799.56,0.839,1.838,4230.668,1130.995,14.798,14.967,868.723,52.472,47.242,47.468,-0.871,0.491,0.811,19,40,1.641e-06,thrq48,2.16883222e-07,7.03749492e-07,3.24483132,
845,5,40,45.0,1.56,13999.999,9487.176,14.66,4512.823,8647549.639,5386.383,4528.626,4430.361,1566.239,1605.023,1859.807,0.843,1.86,4276.072,1159.012,14.59,15.165,851.388,53.7,45.443,46.229,-0.927,0.374,0.798,19,40,6.46e-07,thrq48,1.37064262e-07,4.3574596e-07,3.17913628,
27,6,1,55.0,0.0,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
48,6,2,55.0,0.04,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
69,6,3,55.0,0.08,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
90,6,4,55.0,0.12,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
111,6,5,55.0,0.16,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
132,6,6,55.0,0.2,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
153,6,7,55.0,0.24,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
174,6,8,55.0,0.28,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
195,6,9,55.0,0.32,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
216,6,10,55.0,0.36,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
237,6,11,55.0,0.4,14000.0,10425.927,13.499,3574.073,8064596.827,4564.931,4423.375,4322.718,394.371,412.945,1026.308,0.838,1.831,4310.466,325.225,4.015,4.315,1108.049,16.358,50.128,51.959,-0.998,0.066,0.821,19,40,0.001016,thrq48,0.0116734831,0.00973088108,0.833588481,
258,6,12,55.0,0.44,13999.997,10408.373,13.589,3591.624,8158480.561,4588.926,4429.501,4328.986,445.528,440.576,1037.734,0.839,1.84,4315.199,345.225,4.649,4.574,1098.796,17.442,51.98,51.589,-0.962,-0.133,0.813,19,40,0.01872,thrq48,0.00807428174,0.00700485241,0.867551148,
279,6,13,55.0,0.48,13999.998,10365.978,13.662,3634.02,8212126.123,4627.983,4452.471,4352.487,484.777,484.562,1057.159,0.84,1.843,4335.32,386.198,5.088,5.091,1097.147,19.392,52.825,52.845,-0.959,-0.094,0.814,19,40,0.05435,thrq48,0.00492068799,0.0047608288,0.967512846,
300,6,14,55.0,0.52,14000.0,10335.851,13.734,3664.149,8274732.826,4658.403,4464.735,4365.032,520.564,522.392,1075.025,0.841,1.848,4344.979,417.922,5.459,5.494,1091.249,20.956,52.967,53.132,-0.957,-0.056,0.811,19,40,0.1056,thrq48,0.00327352807,0.00343844178,1.05037796,
321,6,15,55.0,0.56,14000.002,10290.809,13.817,3709.193,8337851.903,4700.635,4488.009,4388.834,562.055,565.839,1096.794,0.842,1.852,4365.119,455.635,5.892,5.959,1088.275,22.718,53.354,53.633,-0.952,-0.033,0.81,19,40,0.1537,thrq48,0.00207603443,0.0024206317,1.16598821,
342,6,16,55.0,0.6,13999.994,10250.241,13.886,3749.753,8387231.065,4737.919,4506.981,4408.233,600.645,606.626,1118.382,0.842,1.855,4380.869,490.418,6.288,6.387,1084.956,24.324,53.563,53.943,-0.948,-0.022,0.81,19,40,0.2074,thrq48,0.00136872369,0.00179117231,1.30864418,
363,6,17,55.0,0.64,13999.998,10209.073,13.948,3790.925,8427970.601,4774.839,4526.184,4427.865,640.695,646.232,1140.351,0.843,1.857,4396.741,524.078,6.705,6.797,1082.316,25.837,53.858,54.191,-0.943,-0.026,0.811,19,40,0.2437,thrq48,0.000915765995,0.00129109679,1.40985453,
384,6,18,55.0,0.68,13999.986,10171.588,14.001,3828.398,8460625.888,4808.041,4541.005,4443.014,680.076,685.413,1163.002,0.843,1.859,4408.016,556.57,7.107,7.196,1078.551,27.295,53.993,54.294,-0.942,-0.029,0.812,19,40,0.2453,thrq48,0.000617436715,0.000950219692,1.538975,
405,6,19,55.0,0.72,14000.003,10126.186,14.07,3873.816,8505788.756,4848.942,4562.167,4464.641,720.28,725.81,1187.259,0.843,1.861,4425.548,589.523,7.495,7.588,1075.55,28.728,54.016,54.314,-0.941,-0.01,0.813,19,40,0.234,thrq48,0.000406187115,0.000716412382,1.7637496,
426,6,20,55.0,0.76,13999.977,10083.799,14.115,3916.178,8524574.928,4884.775,4580.086,4482.949,759.811,765.138,1211.702,0.843,1.861,4439.552,622.265,7.89,7.979,1073.389,30.102,54.144,54.417,-0.939,-0.019,0.816,19,40,0.2091,thrq48,0.000271532015,0.000548781944,2.02105808,
447,6,21,55.0,0.8,14000.064,10041.203,14.16,3958.861,8542449.412,4920.877,4597.069,4500.299,799.568,805.22,1237.402,0.843,1.861,4452.391,654.905,8.275,8.368,1070.531,31.457,54.155,54.422,-0.942,-0.005,0.818,19,40,0.1851,thrq48,0.00017936666,0.000397143856,2.21414542,
468,6,22,55.0,0.84,13999.975,9995.466,14.202,4004.509,8554210.122,4958.861,4616.834,4520.487,839.109,844.455,1263.285,0.843,1.861,4467.962,687.111,8.654,8.743,1068.964,32.732,54.207,54.457,-0.941,-0.011,0.822,19,40,0.152,thrq48,0.000118473108,0.000309392548,2.61150026,
489,6,23,55.0,0.88,13999.989,9950.512,14.226,4049.477,8544574.159,4994.28,4634.719,4538.751,879.287,884.458,1290.368,0.843,1.859,4481.209,720.433,9.047,9.133,1067.877,34.005,54.311,54.543,-0.94,-0.012,0.827,19,40,0.1194,thrq48,7.77964597e-05,0.00023670269,3.04258943,
510,6,24,55.0,0.92,13999.968,9903.763,14.264,4096.205,8549396.45,5032.722,4653.884,4558.32,919.323,924.207,1317.931,0.843,1.858,4495.819,752.259,9.417,9.499,1065.884,35.213,54.268,54.484,-0.943,-0.008,0.831,19,40,0.09821,thrq48,5.05748721e-05,0.000176185218,3.4836514,
531,6,25,55.0,0.96,13999.991,9861.174,14.278,4138.818,8528596.157,5065.413,4668.323,4573.061,959.148,963.958,1346.105,0.842,1.855,4505.267,784.507,9.797,9.878,1063.82,36.407,54.268,54.473,-0.944,-0.005,0.837,19,40,0.07353,thrq48,3.295653e-05,0.000125977735,3.82254243,
552,6,26,55.0,1.0,13999.962,9811.903,14.301,4188.059,8513427.198,5104.24,4689.062,4594.23,998.776,1003.374,1374.607,0.842,1.852,4521.09,816.514,10.159,10.237,1063.221,37.523,54.272,54.466,-0.946,-0.003,0.842,19,40,0.05368,thrq48,2.13253043e-05,9.12599862e-05,4.27942228,
573,6,27,55.0,1.04,14000.053,9766.272,14.309,4233.782,8483128.628,5138.875,4705.196,4610.695,1038.893,1043.543,1404.196,0.841,1.849,4531.883,848.849,10.531,10.609,1061.624,38.645,54.247,54.432,-0.948,0.003,0.848,19,40,0.0388,thrq48,1.37582674e-05,6.52633462e-05,4.74357319,
594,6,28,55.0,1.08,13999.984,9717.712,14.319,4282.271,8453011.51,5175.989,4723.674,4629.55,1078.896,1083.59,1434.208,0.841,1.846,4544.97,880.899,10.89,10.969,1060.475,39.715,54.204,54.385,-0.949,-0.001,0.855,19,40,0.02687,thrq48,8.82027143e-06,4.45238838e-05,5.04790401,
615,6,29,55.0,1.12,14000.031,9672.248,14.33,4327.784,8426252.569,5211.138,4739.034,4645.223,1118.666,1123.193,1464.359,0.84,1.843,4554.906,911.55,11.241,11.317,1057.847,40.752,54.08,54.25,-0.951,0.002,0.86,19,40,0.01787,thrq48,5.70351267e-06,2.85909446e-05,5.01286602,
636,6,30,55.0,1.16,14000.02,9622.714,14.324,4377.306,8376602.936,5247.61,4757.728,4664.292,1158.678,1163.1,1495.188,0.839,1.839,4567.816,943.76,11.599,11.674,1057.419,41.749,54.072,54.235,-0.953,0.002,0.868,19,40,0.01147,thrq48,3.71859255e-06,1.80149491e-05,4.8445611,
657,6,31,55.0,1.2,13999.965,9595.529,14.308,4404.436,8333501.58,5266.171,4759.711,4666.315,1191.1,1195.255,1520.335,0.839,1.835,4564.836,967.866,11.9,11.971,1052.745,42.595,53.918,54.072,-0.951,0.024,0.872,19,40,0.003966,thrq48,2.68126655e-06,1.16335777e-05,4.33883667,
678,6,32,55.0,1.24,13999.998,9564.08,14.312,4435.918,8311708.969,5290.47,4748.557,4654.937,1236.071,1249.037,1562.971,0.838,1.834,4545.666,1002.676,12.252,12.439,1036.652,44.046,53.074,53.394,-0.955,0.062,0.871,19,40,0.0001337,thrq48,1.56792157e-06,4.38822599e-06,2.7987535,
699,6,33,55.0,1.28,14000.002,9497.698,14.273,4502.304,8208995.43,5336.641,4782.453,4689.51,1276.085,1289.462,1595.461,0.837,1.826,4572.963,1038.994,12.604,12.801,1043.281,44.882,53.36,53.684,-0.968,0.011,0.885,19,40,8.285e-05,thrq48,1.11207726e-06,2.97077872e-06,2.6713779,
720,6,34,55.0,1.32,14000.0,9493.958,14.215,4506.042,8138895.122,5333.227,4747.208,4653.561,1319.373,1337.394,1634.444,0.836,1.821,4529.182,1068.707,13.033,13.277,1023.151,46.248,52.664,53.044,-0.963,0.093,0.884,19,40,3.238e-05,thrq48,7.75368335e-07,1.97531608e-06,2.54758406,
741,6,35,55.0,1.36,14000.0,9441.768,14.324,4558.232,8218955.966,5384.834,4780.753,4687.776,1351.351,1360.118,1653.089,0.837,1.827,4561.121,1082.32,13.229,13.349,1022.979,46.615,52.539,52.727,-0.961,0.147,0.883,19,40,1.523e-05,thrq48,6.17804403e-07,1.54915642e-06,2.50751925,
762,6,36,55.0,1.4,14000.0,9360.255,14.12,4639.745,7918947.624,5426.433,4823.57,4731.434,1401.322,1406.895,1691.785,0.833,1.807,4593.56,1133.876,13.762,13.866,1040.996,47.445,53.524,53.701,-0.966,0.108,0.914,19,40,5.48e-06,thrq48,5.15429633e-07,9.94464358e-07,1.92938924,
783,6,37,55.0,1.44,13999.999,9462.782,14.341,4537.217,8256717.188,5370.573,4695.227,4600.522,1439.923,1437.834,1717.601,0.837,1.83,4463.256,1115.412,14.067,14.031,971.911,48.933,50.903,50.874,-0.939,0.339,0.862,19,40,4.563e-06,thrq48,3.64194022e-07,9.65722279e-07,2.65166974,
804,6,38,55.0,1.48,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
825,6,39,55.0,1.52,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
846,6,40,55.0,1.56,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
28,7,1,65.0,0.0,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
49,7,2,65.0,0.04,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
70,7,3,65.0,0.08,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
91,7,4,65.0,0.12,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
112,7,5,65.0,0.16,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
133,7,6,65.0,0.2,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
154,7,7,65.0,0.24,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
175,7,8,65.0,0.28,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
196,7,9,65.0,0.32,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
217,7,10,65.0,0.36,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
238,7,11,65.0,0.4,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
259,7,12,65.0,0.44,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
280,7,13,65.0,0.48,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
301,7,14,65.0,0.52,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq48,-1.0,-1.0,1.0,
322,7,15,65.0,0.56,14000.001,10209.275,13.544,3790.726,7949842.761,4724.346,4573.524,4476.245,560.789,558.08,1092.812,0.834,1.811,4449.797,485.876,6.269,6.231,1152.968,22.851,60.65,60.531,-0.989,0.026,0.871,19,40,0.001893,thrq48,0.00260896375,0.00478663156,1.83468688,
343,7,16,65.0,0.6,13999.999,10166.3,13.574,3833.699,7951332.803,4759.053,4591.011,4494.11,602.385,606.471,1118.298,0.834,1.81,4462.842,529.213,6.706,6.763,1151.204,24.688,60.599,60.763,-0.975,-0.047,0.875,19,40,0.00434,thrq48,0.00163080671,0.00369796529,2.26756811,
364,7,17,65.0,0.64,14000.001,10112.739,13.588,3887.262,7925641.518,4799.63,4622.638,4526.414,643.592,646.026,1140.234,0.833,1.807,4490.713,567.38,7.166,7.201,1157.615,26.111,61.335,61.433,-0.987,-0.025,0.885,19,40,0.008775,thrq48,0.00112926424,0.00319272093,2.82725763,
385,7,18,65.0,0.68,13999.997,10075.715,13.623,3924.282,7936969.437,4830.834,4639.461,4543.593,679.184,681.041,1160.431,0.833,1.807,4504.127,597.561,7.531,7.557,1156.2,27.331,61.26,61.333,-0.978,-0.014,0.887,19,40,0.01237,thrq48,0.000797624234,0.00258516008,3.24107504,
406,7,19,65.0,0.72,14000.0,10030.973,13.628,3969.027,7907574.531,4864.231,4657.836,4562.355,720.712,725.06,1186.801,0.832,1.804,4517.683,636.88,7.965,8.024,1156.534,28.841,61.312,61.448,-0.977,-0.031,0.894,19,40,0.01624,thrq48,0.000525890791,0.00202399585,3.84870005,
427,7,20,65.0,0.76,13999.996,9976.242,13.662,4023.754,7902955.694,4908.518,4687.567,4592.704,760.763,765.29,1211.797,0.832,1.803,4543.205,672.469,8.357,8.42,1159.074,30.121,61.348,61.487,-0.982,-0.039,0.901,19,40,0.0144,thrq48,0.000352442439,0.00157805253,4.47747612,
448,7,21,65.0,0.8,13999.996,9939.739,13.668,4060.257,7881559.507,4936.319,4700.502,4605.906,799.291,802.086,1235.365,0.832,1.801,4551.8,703.908,8.753,8.791,1157.481,31.305,61.271,61.354,-0.976,-0.033,0.906,19,40,0.01276,thrq48,0.000244843104,0.00119697175,4.88872957,
469,7,22,65.0,0.84,14000.002,9883.835,13.679,4116.167,7850267.516,4979.267,4728.412,4634.386,840.7,844.574,1263.365,0.831,1.798,4574.702,741.372,9.153,9.205,1160.117,32.581,61.273,61.379,-0.974,-0.021,0.914,19,40,0.01059,thrq48,0.000159601579,0.000838679727,5.2548337,
490,7,23,65.0,0.88,14000.001,9839.108,13.673,4160.893,7807599.493,5012.049,4747.634,4653.996,879.628,882.269,1288.869,0.83,1.794,4589.133,774.3,9.541,9.577,1161.282,33.694,61.287,61.357,-0.977,-0.04,0.922,19,40,0.009844,thrq48,0.000109552493,0.000567175914,5.17720699,
511,7,24,65.0,0.92,13999.999,9788.003,13.67,4211.996,7763691.293,5050.208,4770.641,4677.464,918.928,922.828,1316.965,0.83,1.791,4606.905,809.379,9.913,9.964,1162.722,34.842,61.2,61.29,-0.977,-0.018,0.93,19,40,0.00634,thrq48,7.23726771e-05,0.000334320881,4.61943483,
532,7,25,65.0,0.96,13999.997,9735.25,13.657,4264.747,7707392.628,5088.758,4795.666,4702.984,958.615,961.981,1344.69,0.829,1.787,4626.68,843.737,10.29,10.335,1165.62,35.899,61.215,61.292,-0.979,-0.035,0.939,19,40,0.004689,thrq48,4.82928554e-05,0.000185273981,3.83646774,
